x,y,z
271.5,491.5,1.349858807576
271,491,1.82211880039051
271,491,2.45960311115695
271,491,3.32011692273655
270,494,1.349858807576
270.5,506.5,1.349858807576
270.5,506.5,1.82211880039051
270.5,506.5,2.45960311115695
270.5,506.5,3.32011692273655
270,509,1.349858807576
270,511,1.349858807576
270,518,1.349858807576
270,520,1.349858807576
270,522,1.349858807576
270.5,524.5,1.349858807576
271.5,524.5,1.349858807576
270.5,525.5,1.349858807576
271.5,525.5,1.349858807576
271,525,1.82211880039051
271,525,2.45960311115695
271,525,3.32011692273655
271,525,4.48168907033806
270,541,1.349858807576
270.5,547.5,1.349858807576
271.5,547.5,1.349858807576
270.5,548.5,1.349858807576
271.5,548.5,1.349858807576
271,548,1.82211880039051
271,548,2.45960311115695
271,548,3.32011692273655
271,548,4.48168907033806
270,551,1.349858807576
270,553,1.349858807576
270,555,1.349858807576
270,557,1.349858807576
271,28,1.349858807576
271.5,41.5,1.349858807576
271.5,41.5,1.82211880039051
271.5,41.5,2.45960311115695
271.5,41.5,3.32011692273655
271,44,1.349858807576
271,53,1.349858807576
271,65,1.349858807576
271.5,78.5,1.349858807576
271.5,78.5,1.82211880039051
271.5,78.5,2.45960311115695
271.5,78.5,3.32011692273655
271,93,1.349858807576
271,95,1.349858807576
271.5,111.5,1.349858807576
271.5,111.5,1.82211880039051
271.5,111.5,2.45960311115695
271.5,111.5,3.32011692273655
271.5,120.5,1.349858807576
271.5,120.5,1.82211880039051
271.5,120.5,2.45960311115695
271.5,120.5,3.32011692273655
271,123,1.349858807576
271,125,1.349858807576
271.5,181.5,1.349858807576
272.5,181.5,1.349858807576
271.5,182.5,1.349858807576
272.5,182.5,1.349858807576
272,182,1.82211880039051
272,182,2.45960311115695
272,182,3.32011692273655
272,182,4.48168907033806
271.5,192.5,1.349858807576
271.5,192.5,1.82211880039051
271.5,192.5,2.45960311115695
271.5,192.5,3.32011692273655
271.5,213.5,1.349858807576
272.5,213.5,1.349858807576
271.5,214.5,1.349858807576
272.5,214.5,1.349858807576
271.5,213.5,1.82211880039051
272.5,213.5,1.82211880039051
271.5,214.5,1.82211880039051
272.5,214.5,1.82211880039051
272,214,2.45960311115695
272,214,3.32011692273655
272,214,4.48168907033806
271,222,1.349858807576
271,224,1.349858807576
271,226,1.349858807576
271,369,1.349858807576
271,371,1.349858807576
271,380,1.349858807576
271.5,391.5,1.349858807576
271.5,391.5,1.82211880039051
271.5,391.5,2.45960311115695
271.5,391.5,3.32011692273655
271,394,1.349858807576
271,421,1.349858807576
271,423,1.349858807576
271,425,1.349858807576
271.5,453.5,1.349858807576
271.5,453.5,1.82211880039051
271.5,453.5,2.45960311115695
271.5,453.5,3.32011692273655
271,481,1.349858807576
271,483,1.349858807576
271.5,502.5,1.349858807576
271.5,502.5,1.82211880039051
271.5,502.5,2.45960311115695
271.5,502.5,3.32011692273655
271.5,513.5,1.349858807576
271.5,513.5,1.82211880039051
271.5,513.5,2.45960311115695
271.5,513.5,3.32011692273655
271,516,1.349858807576
271,537,1.349858807576
271,539,1.349858807576
272,5,1.349858807576
272,7,1.349858807576
272.5,9.5,1.349858807576
272.5,9.5,1.82211880039051
272.5,9.5,2.45960311115695
272.5,9.5,3.32011692273655
272.5,12.5,1.349858807576
273.5,12.5,1.349858807576
274.5,12.5,1.349858807576
275.5,12.5,1.349858807576
272.5,13.5,1.349858807576
273.5,13.5,1.349858807576
274.5,13.5,1.349858807576
275.5,13.5,1.349858807576
272.5,14.5,1.349858807576
273.5,14.5,1.349858807576
274.5,14.5,1.349858807576
275.5,14.5,1.349858807576
272.5,15.5,1.349858807576
273.5,15.5,1.349858807576
274.5,15.5,1.349858807576
275.5,15.5,1.349858807576
273,13,1.82211880039051
274,13,1.82211880039051
275,13,1.82211880039051
273,14,1.82211880039051
274,14,1.82211880039051
275,14,1.82211880039051
273,15,1.82211880039051
274,15,1.82211880039051
275,15,1.82211880039051
273.5,13.5,2.45960311115695
274.5,13.5,2.45960311115695
273.5,14.5,2.45960311115695
274.5,14.5,2.45960311115695
273.5,13.5,3.32011692273655
274.5,13.5,3.32011692273655
273.5,14.5,3.32011692273655
274.5,14.5,3.32011692273655
274,14,4.48168907033806
274,14,6.04964746441295
272.5,18.5,1.349858807576
273.5,18.5,1.349858807576
274.5,18.5,1.349858807576
272.5,19.5,1.349858807576
273.5,19.5,1.349858807576
274.5,19.5,1.349858807576
272.5,20.5,1.349858807576
273.5,20.5,1.349858807576
274.5,20.5,1.349858807576
273,19,1.82211880039051
274,19,1.82211880039051
273,20,1.82211880039051
274,20,1.82211880039051
273,19,2.45960311115695
274,19,2.45960311115695
273,20,2.45960311115695
274,20,2.45960311115695
273.5,19.5,3.32011692273655
273.5,19.5,4.48168907033806
273.5,19.5,6.04964746441295
272.5,23.5,1.349858807576
272.5,23.5,1.82211880039051
272.5,23.5,2.45960311115695
272.5,23.5,3.32011692273655
272,26,1.349858807576
272.5,30.5,1.349858807576
272.5,30.5,1.82211880039051
272.5,30.5,2.45960311115695
272.5,30.5,3.32011692273655
272,33,1.349858807576
272.5,35.5,1.349858807576
272.5,35.5,1.82211880039051
272.5,35.5,2.45960311115695
272.5,35.5,3.32011692273655
272,38,1.349858807576
272,46,1.349858807576
272,55,1.349858807576
272,57,1.349858807576
272.5,59.5,1.349858807576
272.5,59.5,1.82211880039051
272.5,59.5,2.45960311115695
272.5,59.5,3.32011692273655
272,62,1.349858807576
272,72,1.349858807576
272,74,1.349858807576
272,76,1.349858807576
272.5,87.5,1.349858807576
273.5,87.5,1.349858807576
272.5,88.5,1.349858807576
273.5,88.5,1.349858807576
273,88,1.82211880039051
273,88,2.45960311115695
273,88,3.32011692273655
273,88,4.48168907033806
272.5,97.5,1.349858807576
273.5,97.5,1.349858807576
274.5,97.5,1.349858807576
275.5,97.5,1.349858807576
276.5,97.5,1.349858807576
277.5,97.5,1.349858807576
278.5,97.5,1.349858807576
279.5,97.5,1.349858807576
280.5,97.5,1.349858807576
272.5,98.5,1.349858807576
273.5,98.5,1.349858807576
274.5,98.5,1.349858807576
275.5,98.5,1.349858807576
276.5,98.5,1.349858807576
277.5,98.5,1.349858807576
278.5,98.5,1.349858807576
279.5,98.5,1.349858807576
280.5,98.5,1.349858807576
272.5,99.5,1.349858807576
273.5,99.5,1.349858807576
274.5,99.5,1.349858807576
275.5,99.5,1.349858807576
276.5,99.5,1.349858807576
277.5,99.5,1.349858807576
278.5,99.5,1.349858807576
279.5,99.5,1.349858807576
280.5,99.5,1.349858807576
272.5,100.5,1.349858807576
273.5,100.5,1.349858807576
274.5,100.5,1.349858807576
275.5,100.5,1.349858807576
276.5,100.5,1.349858807576
277.5,100.5,1.349858807576
278.5,100.5,1.349858807576
279.5,100.5,1.349858807576
280.5,100.5,1.349858807576
272.5,101.5,1.349858807576
273.5,101.5,1.349858807576
274.5,101.5,1.349858807576
275.5,101.5,1.349858807576
276.5,101.5,1.349858807576
277.5,101.5,1.349858807576
278.5,101.5,1.349858807576
279.5,101.5,1.349858807576
280.5,101.5,1.349858807576
272.5,102.5,1.349858807576
273.5,102.5,1.349858807576
274.5,102.5,1.349858807576
275.5,102.5,1.349858807576
276.5,102.5,1.349858807576
277.5,102.5,1.349858807576
278.5,102.5,1.349858807576
279.5,102.5,1.349858807576
280.5,102.5,1.349858807576
272.5,103.5,1.349858807576
273.5,103.5,1.349858807576
274.5,103.5,1.349858807576
275.5,103.5,1.349858807576
276.5,103.5,1.349858807576
277.5,103.5,1.349858807576
278.5,103.5,1.349858807576
279.5,103.5,1.349858807576
280.5,103.5,1.349858807576
272.5,104.5,1.349858807576
273.5,104.5,1.349858807576
274.5,104.5,1.349858807576
275.5,104.5,1.349858807576
276.5,104.5,1.349858807576
277.5,104.5,1.349858807576
278.5,104.5,1.349858807576
279.5,104.5,1.349858807576
280.5,104.5,1.349858807576
272.5,105.5,1.349858807576
273.5,105.5,1.349858807576
274.5,105.5,1.349858807576
275.5,105.5,1.349858807576
276.5,105.5,1.349858807576
277.5,105.5,1.349858807576
278.5,105.5,1.349858807576
279.5,105.5,1.349858807576
280.5,105.5,1.349858807576
274,99,1.82211880039051
275,99,1.82211880039051
276,99,1.82211880039051
277,99,1.82211880039051
278,99,1.82211880039051
279,99,1.82211880039051
274,100,1.82211880039051
275,100,1.82211880039051
276,100,1.82211880039051
277,100,1.82211880039051
278,100,1.82211880039051
279,100,1.82211880039051
274,101,1.82211880039051
275,101,1.82211880039051
276,101,1.82211880039051
277,101,1.82211880039051
278,101,1.82211880039051
279,101,1.82211880039051
274,102,1.82211880039051
275,102,1.82211880039051
276,102,1.82211880039051
277,102,1.82211880039051
278,102,1.82211880039051
279,102,1.82211880039051
274,103,1.82211880039051
275,103,1.82211880039051
276,103,1.82211880039051
277,103,1.82211880039051
278,103,1.82211880039051
279,103,1.82211880039051
274,104,1.82211880039051
275,104,1.82211880039051
276,104,1.82211880039051
277,104,1.82211880039051
278,104,1.82211880039051
279,104,1.82211880039051
274.5,99.5,2.45960311115695
275.5,99.5,2.45960311115695
276.5,99.5,2.45960311115695
277.5,99.5,2.45960311115695
278.5,99.5,2.45960311115695
274.5,100.5,2.45960311115695
275.5,100.5,2.45960311115695
276.5,100.5,2.45960311115695
277.5,100.5,2.45960311115695
278.5,100.5,2.45960311115695
274.5,101.5,2.45960311115695
275.5,101.5,2.45960311115695
276.5,101.5,2.45960311115695
277.5,101.5,2.45960311115695
278.5,101.5,2.45960311115695
274.5,102.5,2.45960311115695
275.5,102.5,2.45960311115695
276.5,102.5,2.45960311115695
277.5,102.5,2.45960311115695
278.5,102.5,2.45960311115695
274.5,103.5,2.45960311115695
275.5,103.5,2.45960311115695
276.5,103.5,2.45960311115695
277.5,103.5,2.45960311115695
278.5,103.5,2.45960311115695
275.5,100.5,3.32011692273655
276.5,100.5,3.32011692273655
277.5,100.5,3.32011692273655
275.5,101.5,3.32011692273655
276.5,101.5,3.32011692273655
277.5,101.5,3.32011692273655
275.5,102.5,3.32011692273655
276.5,102.5,3.32011692273655
277.5,102.5,3.32011692273655
276,101,4.48168907033806
277,101,4.48168907033806
276,102,4.48168907033806
277,102,4.48168907033806
276,101,6.04964746441295
277,101,6.04964746441295
276,102,6.04964746441295
277,102,6.04964746441295
276.5,101.5,8.16616991256765
276.5,101.5,11.0231763806416
272,108,1.349858807576
272.5,167.5,1.349858807576
273.5,167.5,1.349858807576
272.5,168.5,1.349858807576
273.5,168.5,1.349858807576
272.5,167.5,1.82211880039051
273.5,167.5,1.82211880039051
272.5,168.5,1.82211880039051
273.5,168.5,1.82211880039051
273,168,2.45960311115695
273,168,3.32011692273655
273,168,4.48168907033806
272.5,171.5,1.349858807576
272.5,171.5,1.82211880039051
272.5,171.5,2.45960311115695
272.5,171.5,3.32011692273655
272.5,185.5,1.349858807576
272.5,185.5,1.82211880039051
272.5,185.5,2.45960311115695
272.5,185.5,3.32011692273655
272,195,1.349858807576
272,197,1.349858807576
272,199,1.349858807576
272.5,201.5,1.349858807576
272.5,201.5,1.82211880039051
272.5,201.5,2.45960311115695
272.5,201.5,3.32011692273655
272.5,204.5,1.349858807576
272.5,204.5,1.82211880039051
272.5,204.5,2.45960311115695
272.5,204.5,3.32011692273655
272,207,1.349858807576
272,209,1.349858807576
272,211,1.349858807576
272.5,228.5,1.349858807576
272.5,228.5,1.82211880039051
272.5,228.5,2.45960311115695
272.5,228.5,3.32011692273655
272.5,231.5,1.349858807576
272.5,231.5,1.82211880039051
272.5,231.5,2.45960311115695
272.5,231.5,3.32011692273655
272,234,1.349858807576
272,242,1.349858807576
272.5,244.5,1.349858807576
272.5,244.5,1.82211880039051
272.5,244.5,2.45960311115695
272.5,244.5,3.32011692273655
272,247,1.349858807576
273.5,364.5,1.349858807576
274.5,364.5,1.349858807576
275.5,364.5,1.349858807576
276.5,364.5,1.349858807576
277.5,364.5,1.349858807576
278.5,364.5,1.349858807576
279.5,364.5,1.349858807576
280.5,364.5,1.349858807576
281.5,364.5,1.349858807576
282.5,364.5,1.349858807576
283.5,364.5,1.349858807576
273.5,365.5,1.349858807576
274.5,365.5,1.349858807576
275.5,365.5,1.349858807576
276.5,365.5,1.349858807576
277.5,365.5,1.349858807576
278.5,365.5,1.349858807576
279.5,365.5,1.349858807576
280.5,365.5,1.349858807576
281.5,365.5,1.349858807576
282.5,365.5,1.349858807576
283.5,365.5,1.349858807576
273.5,366.5,1.349858807576
274.5,366.5,1.349858807576
275.5,366.5,1.349858807576
276.5,366.5,1.349858807576
277.5,366.5,1.349858807576
278.5,366.5,1.349858807576
279.5,366.5,1.349858807576
280.5,366.5,1.349858807576
281.5,366.5,1.349858807576
282.5,366.5,1.349858807576
283.5,366.5,1.349858807576
273.5,367.5,1.349858807576
274.5,367.5,1.349858807576
275.5,367.5,1.349858807576
276.5,367.5,1.349858807576
277.5,367.5,1.349858807576
278.5,367.5,1.349858807576
279.5,367.5,1.349858807576
280.5,367.5,1.349858807576
281.5,367.5,1.349858807576
282.5,367.5,1.349858807576
283.5,367.5,1.349858807576
273.5,368.5,1.349858807576
274.5,368.5,1.349858807576
275.5,368.5,1.349858807576
276.5,368.5,1.349858807576
277.5,368.5,1.349858807576
278.5,368.5,1.349858807576
279.5,368.5,1.349858807576
280.5,368.5,1.349858807576
281.5,368.5,1.349858807576
282.5,368.5,1.349858807576
283.5,368.5,1.349858807576
273.5,369.5,1.349858807576
274.5,369.5,1.349858807576
275.5,369.5,1.349858807576
276.5,369.5,1.349858807576
277.5,369.5,1.349858807576
278.5,369.5,1.349858807576
279.5,369.5,1.349858807576
280.5,369.5,1.349858807576
281.5,369.5,1.349858807576
282.5,369.5,1.349858807576
283.5,369.5,1.349858807576
273.5,370.5,1.349858807576
274.5,370.5,1.349858807576
275.5,370.5,1.349858807576
276.5,370.5,1.349858807576
277.5,370.5,1.349858807576
278.5,370.5,1.349858807576
279.5,370.5,1.349858807576
280.5,370.5,1.349858807576
281.5,370.5,1.349858807576
282.5,370.5,1.349858807576
283.5,370.5,1.349858807576
273.5,371.5,1.349858807576
274.5,371.5,1.349858807576
275.5,371.5,1.349858807576
276.5,371.5,1.349858807576
277.5,371.5,1.349858807576
278.5,371.5,1.349858807576
279.5,371.5,1.349858807576
280.5,371.5,1.349858807576
281.5,371.5,1.349858807576
282.5,371.5,1.349858807576
283.5,371.5,1.349858807576
273.5,372.5,1.349858807576
274.5,372.5,1.349858807576
275.5,372.5,1.349858807576
276.5,372.5,1.349858807576
277.5,372.5,1.349858807576
278.5,372.5,1.349858807576
279.5,372.5,1.349858807576
280.5,372.5,1.349858807576
281.5,372.5,1.349858807576
282.5,372.5,1.349858807576
283.5,372.5,1.349858807576
273.5,373.5,1.349858807576
274.5,373.5,1.349858807576
275.5,373.5,1.349858807576
276.5,373.5,1.349858807576
277.5,373.5,1.349858807576
278.5,373.5,1.349858807576
279.5,373.5,1.349858807576
280.5,373.5,1.349858807576
281.5,373.5,1.349858807576
282.5,373.5,1.349858807576
283.5,373.5,1.349858807576
273.5,374.5,1.349858807576
274.5,374.5,1.349858807576
275.5,374.5,1.349858807576
276.5,374.5,1.349858807576
277.5,374.5,1.349858807576
278.5,374.5,1.349858807576
279.5,374.5,1.349858807576
280.5,374.5,1.349858807576
281.5,374.5,1.349858807576
282.5,374.5,1.349858807576
283.5,374.5,1.349858807576
275,366,1.82211880039051
276,366,1.82211880039051
277,366,1.82211880039051
278,366,1.82211880039051
279,366,1.82211880039051
280,366,1.82211880039051
281,366,1.82211880039051
282,366,1.82211880039051
275,367,1.82211880039051
276,367,1.82211880039051
277,367,1.82211880039051
278,367,1.82211880039051
279,367,1.82211880039051
280,367,1.82211880039051
281,367,1.82211880039051
282,367,1.82211880039051
275,368,1.82211880039051
276,368,1.82211880039051
277,368,1.82211880039051
278,368,1.82211880039051
279,368,1.82211880039051
280,368,1.82211880039051
281,368,1.82211880039051
282,368,1.82211880039051
275,369,1.82211880039051
276,369,1.82211880039051
277,369,1.82211880039051
278,369,1.82211880039051
279,369,1.82211880039051
280,369,1.82211880039051
281,369,1.82211880039051
282,369,1.82211880039051
275,370,1.82211880039051
276,370,1.82211880039051
277,370,1.82211880039051
278,370,1.82211880039051
279,370,1.82211880039051
280,370,1.82211880039051
281,370,1.82211880039051
282,370,1.82211880039051
275,371,1.82211880039051
276,371,1.82211880039051
277,371,1.82211880039051
278,371,1.82211880039051
279,371,1.82211880039051
280,371,1.82211880039051
281,371,1.82211880039051
282,371,1.82211880039051
275,372,1.82211880039051
276,372,1.82211880039051
277,372,1.82211880039051
278,372,1.82211880039051
279,372,1.82211880039051
280,372,1.82211880039051
281,372,1.82211880039051
282,372,1.82211880039051
275,373,1.82211880039051
276,373,1.82211880039051
277,373,1.82211880039051
278,373,1.82211880039051
279,373,1.82211880039051
280,373,1.82211880039051
281,373,1.82211880039051
282,373,1.82211880039051
276,367,2.45960311115695
277,367,2.45960311115695
278,367,2.45960311115695
279,367,2.45960311115695
280,367,2.45960311115695
281,367,2.45960311115695
276,368,2.45960311115695
277,368,2.45960311115695
278,368,2.45960311115695
279,368,2.45960311115695
280,368,2.45960311115695
281,368,2.45960311115695
276,369,2.45960311115695
277,369,2.45960311115695
278,369,2.45960311115695
279,369,2.45960311115695
280,369,2.45960311115695
281,369,2.45960311115695
276,370,2.45960311115695
277,370,2.45960311115695
278,370,2.45960311115695
279,370,2.45960311115695
280,370,2.45960311115695
281,370,2.45960311115695
276,371,2.45960311115695
277,371,2.45960311115695
278,371,2.45960311115695
279,371,2.45960311115695
280,371,2.45960311115695
281,371,2.45960311115695
276,372,2.45960311115695
277,372,2.45960311115695
278,372,2.45960311115695
279,372,2.45960311115695
280,372,2.45960311115695
281,372,2.45960311115695
276.5,367.5,3.32011692273655
277.5,367.5,3.32011692273655
278.5,367.5,3.32011692273655
279.5,367.5,3.32011692273655
280.5,367.5,3.32011692273655
276.5,368.5,3.32011692273655
277.5,368.5,3.32011692273655
278.5,368.5,3.32011692273655
279.5,368.5,3.32011692273655
280.5,368.5,3.32011692273655
276.5,369.5,3.32011692273655
277.5,369.5,3.32011692273655
278.5,369.5,3.32011692273655
279.5,369.5,3.32011692273655
280.5,369.5,3.32011692273655
276.5,370.5,3.32011692273655
277.5,370.5,3.32011692273655
278.5,370.5,3.32011692273655
279.5,370.5,3.32011692273655
280.5,370.5,3.32011692273655
276.5,371.5,3.32011692273655
277.5,371.5,3.32011692273655
278.5,371.5,3.32011692273655
279.5,371.5,3.32011692273655
280.5,371.5,3.32011692273655
277.5,368.5,4.48168907033806
278.5,368.5,4.48168907033806
279.5,368.5,4.48168907033806
277.5,369.5,4.48168907033806
278.5,369.5,4.48168907033806
279.5,369.5,4.48168907033806
277.5,370.5,4.48168907033806
278.5,370.5,4.48168907033806
279.5,370.5,4.48168907033806
278,369,6.04964746441295
279,369,6.04964746441295
278,370,6.04964746441295
279,370,6.04964746441295
278.5,369.5,8.16616991256765
278.5,369.5,11.0231763806416
273,377,1.349858807576
273,379,1.349858807576
273,381,1.349858807576
273.5,394.5,1.349858807576
273.5,394.5,1.82211880039051
273.5,394.5,2.45960311115695
273.5,394.5,3.32011692273655
273,397,1.349858807576
273,399,1.349858807576
273,419,1.349858807576
273.5,421.5,1.349858807576
273.5,421.5,1.82211880039051
273.5,421.5,2.45960311115695
273.5,421.5,3.32011692273655
273,424,1.349858807576
273,426,1.349858807576
273,428,1.349858807576
273.5,442.5,1.349858807576
273.5,442.5,1.82211880039051
273.5,442.5,2.45960311115695
273.5,442.5,3.32011692273655
273.5,445.5,1.349858807576
274.5,445.5,1.349858807576
273.5,446.5,1.349858807576
274.5,446.5,1.349858807576
274,446,1.82211880039051
274,446,2.45960311115695
274,446,3.32011692273655
273,449,1.349858807576
273,451,1.349858807576
273.5,456.5,1.349858807576
274.5,456.5,1.349858807576
273.5,457.5,1.349858807576
274.5,457.5,1.349858807576
274,457,1.82211880039051
274,457,2.45960311115695
274,457,3.32011692273655
273.5,460.5,1.349858807576
273.5,460.5,1.82211880039051
273.5,460.5,2.45960311115695
273.5,460.5,3.32011692273655
273,463,1.349858807576
273,465,1.349858807576
273,467,1.349858807576
273,469,1.349858807576
273,471,1.349858807576
273.5,473.5,1.349858807576
274.5,473.5,1.349858807576
275.5,473.5,1.349858807576
273.5,474.5,1.349858807576
274.5,474.5,1.349858807576
275.5,474.5,1.349858807576
273.5,475.5,1.349858807576
274.5,475.5,1.349858807576
275.5,475.5,1.349858807576
274,474,1.82211880039051
275,474,1.82211880039051
274,475,1.82211880039051
275,475,1.82211880039051
274,474,2.45960311115695
275,474,2.45960311115695
274,475,2.45960311115695
275,475,2.45960311115695
274.5,474.5,3.32011692273655
274.5,474.5,4.48168907033806
273,478,1.349858807576
273,480,1.349858807576
273,482,1.349858807576
273,484,1.349858807576
273.5,486.5,1.349858807576
273.5,486.5,1.82211880039051
273.5,486.5,2.45960311115695
273.5,486.5,3.32011692273655
273,494,1.349858807576
273,496,1.349858807576
273.5,498.5,1.349858807576
273.5,498.5,1.82211880039051
273.5,498.5,2.45960311115695
273.5,498.5,3.32011692273655
273.5,505.5,1.349858807576
273.5,505.5,1.82211880039051
273.5,505.5,2.45960311115695
273.5,505.5,3.32011692273655
273,508,1.349858807576
273,510,1.349858807576
273,516,1.349858807576
273,518,1.349858807576
273.5,520.5,1.349858807576
273.5,520.5,1.82211880039051
273.5,520.5,2.45960311115695
273.5,520.5,3.32011692273655
273,528,1.349858807576
273.5,530.5,1.349858807576
274.5,530.5,1.349858807576
273.5,531.5,1.349858807576
274.5,531.5,1.349858807576
273.5,530.5,1.82211880039051
274.5,530.5,1.82211880039051
273.5,531.5,1.82211880039051
274.5,531.5,1.82211880039051
274,531,2.45960311115695
274,531,3.32011692273655
274,531,4.48168907033806
273.5,534.5,1.349858807576
274.5,534.5,1.349858807576
275.5,534.5,1.349858807576
276.5,534.5,1.349858807576
277.5,534.5,1.349858807576
278.5,534.5,1.349858807576
279.5,534.5,1.349858807576
273.5,535.5,1.349858807576
274.5,535.5,1.349858807576
275.5,535.5,1.349858807576
276.5,535.5,1.349858807576
277.5,535.5,1.349858807576
278.5,535.5,1.349858807576
279.5,535.5,1.349858807576
273.5,536.5,1.349858807576
274.5,536.5,1.349858807576
275.5,536.5,1.349858807576
276.5,536.5,1.349858807576
277.5,536.5,1.349858807576
278.5,536.5,1.349858807576
279.5,536.5,1.349858807576
273.5,537.5,1.349858807576
274.5,537.5,1.349858807576
275.5,537.5,1.349858807576
276.5,537.5,1.349858807576
277.5,537.5,1.349858807576
278.5,537.5,1.349858807576
279.5,537.5,1.349858807576
273.5,538.5,1.349858807576
274.5,538.5,1.349858807576
275.5,538.5,1.349858807576
276.5,538.5,1.349858807576
277.5,538.5,1.349858807576
278.5,538.5,1.349858807576
279.5,538.5,1.349858807576
273.5,539.5,1.349858807576
274.5,539.5,1.349858807576
275.5,539.5,1.349858807576
276.5,539.5,1.349858807576
277.5,539.5,1.349858807576
278.5,539.5,1.349858807576
279.5,539.5,1.349858807576
273.5,540.5,1.349858807576
274.5,540.5,1.349858807576
275.5,540.5,1.349858807576
276.5,540.5,1.349858807576
277.5,540.5,1.349858807576
278.5,540.5,1.349858807576
279.5,540.5,1.349858807576
274.5,535.5,1.82211880039051
275.5,535.5,1.82211880039051
276.5,535.5,1.82211880039051
277.5,535.5,1.82211880039051
278.5,535.5,1.82211880039051
274.5,536.5,1.82211880039051
275.5,536.5,1.82211880039051
276.5,536.5,1.82211880039051
277.5,536.5,1.82211880039051
278.5,536.5,1.82211880039051
274.5,537.5,1.82211880039051
275.5,537.5,1.82211880039051
276.5,537.5,1.82211880039051
277.5,537.5,1.82211880039051
278.5,537.5,1.82211880039051
274.5,538.5,1.82211880039051
275.5,538.5,1.82211880039051
276.5,538.5,1.82211880039051
277.5,538.5,1.82211880039051
278.5,538.5,1.82211880039051
274.5,539.5,1.82211880039051
275.5,539.5,1.82211880039051
276.5,539.5,1.82211880039051
277.5,539.5,1.82211880039051
278.5,539.5,1.82211880039051
275,536,2.45960311115695
276,536,2.45960311115695
277,536,2.45960311115695
278,536,2.45960311115695
275,537,2.45960311115695
276,537,2.45960311115695
277,537,2.45960311115695
278,537,2.45960311115695
275,538,2.45960311115695
276,538,2.45960311115695
277,538,2.45960311115695
278,538,2.45960311115695
275,539,2.45960311115695
276,539,2.45960311115695
277,539,2.45960311115695
278,539,2.45960311115695
275.5,536.5,3.32011692273655
276.5,536.5,3.32011692273655
277.5,536.5,3.32011692273655
275.5,537.5,3.32011692273655
276.5,537.5,3.32011692273655
277.5,537.5,3.32011692273655
275.5,538.5,3.32011692273655
276.5,538.5,3.32011692273655
277.5,538.5,3.32011692273655
276,537,4.48168907033806
277,537,4.48168907033806
276,538,4.48168907033806
277,538,4.48168907033806
276.5,537.5,6.04964746441295
276.5,537.5,8.16616991256765
273,543,1.349858807576
273.5,551.5,1.349858807576
273.5,551.5,1.82211880039051
273.5,551.5,2.45960311115695
273.5,551.5,3.32011692273655
273,554,1.349858807576
273,556,1.349858807576
274.5,1.5,1.349858807576
274.5,1.5,1.82211880039051
274.5,1.5,2.45960311115695
274.5,1.5,3.32011692273655
274,4,1.349858807576
274.5,6.5,1.349858807576
274.5,6.5,1.82211880039051
274.5,6.5,2.45960311115695
274.5,6.5,3.32011692273655
274,26,1.349858807576
274.5,38.5,1.349858807576
275.5,38.5,1.349858807576
274.5,39.5,1.349858807576
275.5,39.5,1.349858807576
275,39,1.82211880039051
275,39,2.45960311115695
275,39,3.32011692273655
274.5,42.5,1.349858807576
274.5,42.5,1.82211880039051
274.5,42.5,2.45960311115695
274.5,42.5,3.32011692273655
274.5,45.5,1.349858807576
274.5,45.5,1.82211880039051
274.5,45.5,2.45960311115695
274.5,45.5,3.32011692273655
274.5,48.5,1.349858807576
274.5,48.5,1.82211880039051
274.5,48.5,2.45960311115695
274.5,48.5,3.32011692273655
274,51,1.349858807576
274,53,1.349858807576
274.5,55.5,1.349858807576
274.5,55.5,1.82211880039051
274.5,55.5,2.45960311115695
274.5,55.5,3.32011692273655
274.5,62.5,1.349858807576
274.5,62.5,1.82211880039051
274.5,62.5,2.45960311115695
274.5,62.5,3.32011692273655
274.5,65.5,1.349858807576
275.5,65.5,1.349858807576
274.5,66.5,1.349858807576
275.5,66.5,1.349858807576
275,66,1.82211880039051
275,66,2.45960311115695
275,66,3.32011692273655
274.5,69.5,1.349858807576
275.5,69.5,1.349858807576
276.5,69.5,1.349858807576
274.5,70.5,1.349858807576
275.5,70.5,1.349858807576
276.5,70.5,1.349858807576
274.5,71.5,1.349858807576
275.5,71.5,1.349858807576
276.5,71.5,1.349858807576
275,70,1.82211880039051
276,70,1.82211880039051
275,71,1.82211880039051
276,71,1.82211880039051
275,70,2.45960311115695
276,70,2.45960311115695
275,71,2.45960311115695
276,71,2.45960311115695
275.5,70.5,3.32011692273655
275.5,70.5,4.48168907033806
275.5,70.5,6.04964746441295
274,74,1.349858807576
274.5,76.5,1.349858807576
274.5,76.5,1.82211880039051
274.5,76.5,2.45960311115695
274.5,76.5,3.32011692273655
274,79,1.349858807576
274,81,1.349858807576
274.5,83.5,1.349858807576
274.5,83.5,1.82211880039051
274.5,83.5,2.45960311115695
274.5,83.5,3.32011692273655
274.5,91.5,1.349858807576
274.5,91.5,1.82211880039051
274.5,91.5,2.45960311115695
274.5,91.5,3.32011692273655
274.5,94.5,1.349858807576
274.5,94.5,1.82211880039051
274.5,94.5,2.45960311115695
274.5,94.5,3.32011692273655
274.5,108.5,1.349858807576
274.5,108.5,1.82211880039051
274.5,108.5,2.45960311115695
274.5,108.5,3.32011692273655
274,111,1.349858807576
274.5,113.5,1.349858807576
274.5,113.5,1.82211880039051
274.5,113.5,2.45960311115695
274.5,113.5,3.32011692273655
